iter	Logloss
447	0.0007319777552
448	0.0007319616087
449	0.0007319616087
450	0.0007319631117
451	0.0007319601601
452	0.0007319590736
453	0.0007319582768
454	0.0007319589972
455	0.0007319589972
456	0.0007319214287
457	0.0007319255332
458	0.0007319190203
459	0.0007319166481
460	0.0007319111312
461	0.000731915115
462	0.0007319008155
463	0.0007319024513
464	0.0007318827254
465	0.0007318869809
466	0.0007318713535
467	0.0006999574236
468	0.0006999574236
469	0.0006999574236
470	0.0006999574236
471	0.0006877376005
472	0.0006877376005
473	0.0006803785792
474	0.0006803650101
475	0.0006803650101
476	0.0006804176265
477	0.0006708723305
478	0.0006708723305
479	0.0006708510473
480	0.0006669380321
481	0.0006669276742
482	0.0006669276742
483	0.0006650146204
484	0.0006650146204
485	0.0006650146204
486	0.0006650146204
487	0.0006650146204
488	0.0006650146204
489	0.0006650146204
490	0.0006650146204
491	0.0006650146204
492	0.0006650146204
493	0.0006650146204
494	0.0006650146204
495	0.0006650146204
496	0.0006650146204
497	0.0006650146204
498	0.0006650146204
499	0.0006650146204
500	0.0006650146204
501	0.0006650146204
502	0.0006650146204
503	0.0006650146204
504	0.0006650146204
505	0.0006650146204
506	0.0006650146204
507	0.0006650146204
508	0.0006650146204
509	0.0006650146204
510	0.0006650146204
511	0.0006650146204
512	0.0006558699912
513	0.0006558699912
514	0.0006558699912
515	0.0006558699912
516	0.0006558699912
517	0.0006558699912
518	0.0006558699912
519	0.0006558699912
520	0.0006558699912
521	0.0006558699912
522	0.0006558699912
523	0.0006558447405
524	0.0006558447405
525	0.0006558447405
526	0.0006558447405
527	0.0006558467566
528	0.0006558467566
529	0.0006558467566
530	0.0006558470222
531	0.0006558470222
532	0.0006558470222
533	0.0006558470222
534	0.0006558470222
535	0.0006558446198
536	0.0006558446198
537	0.0006558446198
538	0.0006558446198
539	0.0006558446198
540	0.0006558446198
541	0.0006558446198
542	0.0006558446198
543	0.0006558130231
544	0.0006558130231
545	0.0006558130231
546	0.0006558130231
547	0.0006558130231
548	0.0006558130231
549	0.0006483482801
550	0.0006483482801
551	0.0006483482801
552	0.0006483482801
553	0.0006483482801
554	0.0006483489139
555	0.0006430206105
556	0.0006430159024
557	0.0006430468976
558	0.0006429966594
559	0.0006430443202
560	0.0006429790341
561	0.0006430152203
562	0.0006429851003
563	0.000643015341
564	0.0006429908346
565	0.0006429925971
566	0.0006429979692
567	0.0006429730765
568	0.0006429860058
569	0.0006429745493
570	0.0006429745915
571	0.0006429788832
572	0.0006429735775
573	0.0006429642819
574	0.0006429558797
575	0.0006429531635
576	0.0006429492642
577	0.000642956598
578	0.000642916766
579	0.0006429483407
580	0.0006429143214
581	0.0006429408137
582	0.0006429321942
583	0.0006429029374
584	0.0006428818836
585	0.0006428705962
586	0.0006428751956
587	0.0006428414197
588	0.000642814702
589	0.0006427987547
590	0.0006428017003
591	0.0006427841938
592	0.0006427726547
593	0.0006427842138
594	0.0006427510215
595	0.0006427191269
596	0.0006427240221
597	0.0006427273359
598	0.0006427244465
599	0.0006427173722
600	0.0006427104549
601	0.0006427306014
602	0.0006427016806
603	0.0006426920289
604	0.0006427038013
605	0.0006426758362
606	0.0006427056864
607	0.0006426812464
608	0.000642697749
609	0.00064266947
610	0.0006426925881
611	0.000642675162
612	0.0006426645687
613	0.0006426848399
614	0.0006426730334
615	0.0006426575509
616	0.0006426557702
617	0.0006426464666
618	0.0006426752444
619	0.0006426752444
620	0.000642655279
621	0.0006426588523
622	0.0006426471786
623	0.0006426704557
624	0.0006426377584
625	0.0006426611581
626	0.0006426611581
627	0.0006426273742
628	0.0006426133344
629	0.0006426250866
630	0.0006426242415
631	0.0006426248632
632	0.0006426015399
633	0.0006426130748
634	0.0006426130748
635	0.0006426030791
636	0.00064262365
637	0.0006426021797
638	0.0006426156643
639	0.0006426107811
640	0.0006425718666
641	0.0006425893893
642	0.0006425800334
643	0.0006425942604
644	0.0006425568066
645	0.0006425798644
646	0.0006425758444
647	0.0006425595772
648	0.0006425437204
649	0.000642550169
650	0.0006425646354
651	0.0006425423864
652	0.0006425648427
653	0.000642534771
654	0.0006425493723
655	0.0006425457929
656	0.0006425081701
657	0.0006425200853
658	0.0006425258135
659	0.0006425258135
660	0.0006425184374
661	0.0006425016572
662	0.0006424877742
663	0.0006425061842
664	0.0006424878044
665	0.0006425278235
666	0.0006424812854
667	0.0006424952227
668	0.000642487406
669	0.0006424783821
670	0.0006424772896
671	0.0006424978725
672	0.0006424852089
673	0.0006424771003
674	0.0006424601631
675	0.0006424581492
676	0.0006424581492
677	0.0006424498255
678	0.0006424591029
679	0.0006424591029
680	0.0006424591029
681	0.0006424591029
682	0.0006424591029
683	0.0006424591029
684	0.0006424591029
685	0.0006424591029
686	0.0006424591029
687	0.0006424591029
688	0.0006424591029
689	0.0006424591029
690	0.0006424591029
691	0.0006424591029
692	0.0006424591029
693	0.0006424309205
694	0.0006424430047
695	0.0006424430047
696	0.0006424430047
697	0.0006424430047
698	0.0006424430047
699	0.0006424430047
700	0.0006424430047
701	0.0006424430047
702	0.0006424430047
703	0.0006424213895
704	0.0006424213895
705	0.0006424371316
706	0.0006424371316
707	0.0006424371316
708	0.0006424371316
709	0.0006424371316
710	0.0006424371316
711	0.0006424371316
712	0.0006424371316
713	0.0006424371316
714	0.0006424371316
715	0.0006424371316
716	0.0006424371316
717	0.0006424371316
718	0.0006424371316
719	0.0006424371316
720	0.0006424298219
721	0.0006424298219
722	0.0006424316267
723	0.0006424316267
724	0.0006424316267
725	0.0006424316267
726	0.0006424316267
727	0.0006424316267
728	0.0006424316267
729	0.0006424316267
730	0.0006424316267
731	0.0006424316267
732	0.0006424316267
733	0.0006424316267
734	0.0006424316267
735	0.0006424287173
736	0.0006424287173
737	0.0006424287173
738	0.0006424287173
739	0.0006424287173
740	0.0006424287173
741	0.0006424190053
742	0.0006424262667
743	0.0006424262667
744	0.0006424262667
745	0.0006424262667
746	0.0006424262667
747	0.0006424262667
748	0.0006424262667
749	0.0006424262667
750	0.0006424262667
751	0.0006424262667
752	0.0006424262667
753	0.0006424262667
754	0.0006424325804
755	0.0006424325804
756	0.0006424325804
757	0.0006424325804
758	0.0006424325804
759	0.0006424325804
760	0.0006424325804
761	0.0006424325804
762	0.0006424325804
763	0.0006424325804
764	0.0006424325804
765	0.0006424325804
766	0.0006424325804
767	0.0006424325804
768	0.0006424325804
769	0.0006424325804
770	0.0006424325804
771	0.0006424325804
772	0.0006424325804
773	0.0006424325804
774	0.0006424325804
775	0.0006424325804
776	0.0006424221139
777	0.0006424096856
778	0.0006424096856
779	0.0006424096856
780	0.0006424096856
781	0.0006424096856
782	0.0006424108144
783	0.0006424108144
784	0.0006424108144
785	0.0006424108144
786	0.0006424108144
787	0.0006424108144
788	0.0006424108144
789	0.0006424108144
790	0.0006424108144
791	0.0006424108144
792	0.0006424108144
793	0.0006423548096
794	0.0006423548096
795	0.0006423548096
796	0.0006424038104
797	0.0006424038104
798	0.0006424038104
799	0.0006424038104
800	0.0006423745395
801	0.0006423745395
802	0.0006423745395
803	0.0006423745395
804	0.000642363759
805	0.000642363759
806	0.000642386847
807	0.000642386847
808	0.0006423685456
809	0.0006423685456
810	0.0006423813783
811	0.0006423813783
812	0.0006423813783
813	0.0006423813783
814	0.0006423813783
815	0.0006423813783
816	0.0006423813783
817	0.0006423813783
818	0.0006423813783
819	0.0006423813783
820	0.0006423813783
821	0.0006423813783
822	0.0006423813783
823	0.0006423813783
824	0.0006423813783
825	0.0006423813783
826	0.0006423813783
827	0.0006423813783
828	0.0006423813783
829	0.0006423813783
830	0.0006423813783
831	0.0006423670246
832	0.0006423670246
833	0.0006423670246
834	0.0006423670246
835	0.0006423670246
836	0.0006423670246
837	0.0006423670246
838	0.0006423670246
839	0.0006423670246
840	0.0006423728554
841	0.0006423728554
842	0.0006423728554
843	0.0006423728554
844	0.0006423728554
845	0.0006423728554
846	0.0006423728554
847	0.0006423728554
848	0.0006423728554
849	0.0006423728554
850	0.0006423728554
851	0.0006423728554
852	0.0006423728554
853	0.0006423728554
854	0.0006423728554
855	0.0006423728554
856	0.0006423728554
857	0.0006423585137
858	0.0006423585137
859	0.0006423585137
860	0.0006423585137
861	0.0006423585137
862	0.0006423585137
863	0.0006423585137
864	0.0006423585137
865	0.0006423585137
866	0.0006423585137
867	0.0006423585137
868	0.0006423585137
869	0.0006423585137
870	0.0006423585137
871	0.0006423585137
872	0.0006423585137
873	0.0006423585137
874	0.0006423585137
875	0.0006423585137
876	0.0006423585137
877	0.0006423585137
878	0.0006423585137
879	0.0006423585137
880	0.0006423585137
881	0.0006423742014
882	0.0006423742014
883	0.0006423742014
884	0.0006423742014
885	0.0006423742014
886	0.0006423742014
887	0.0006423742014
888	0.0006423742014
889	0.0006423742014
890	0.0006423742014
891	0.0006423742014
892	0.0006423742014
893	0.0006423742014
894	0.0006423742014
895	0.0006423742014
896	0.0006423742014
897	0.0006423742014
898	0.0006423742014
899	0.0006423742014
900	0.0006423742014
901	0.0006423742014
902	0.0006423742014
903	0.0006423742014
904	0.000642373781
905	0.000642373781
906	0.000642373781
907	0.000642373781
908	0.0006423618356
909	0.0006423618356
910	0.0006423618356
911	0.0006423618356
912	0.0006423618356
913	0.0006423618356
914	0.0006423506608
915	0.0006423506608
916	0.0006423506608
917	0.0006423506608
918	0.0006423506608
919	0.0006423572905
920	0.0006423572905
921	0.0006423572905
922	0.0006423572905
923	0.0006423572905
924	0.0006423572905
925	0.0006423572905
926	0.0006423572905
927	0.0006423572905
928	0.0006423572905
929	0.0006423572905
930	0.0006423572905
931	0.0006423572905
932	0.0006423572905
933	0.0006423572905
934	0.0006423572905
935	0.0006423446691
936	0.0006423446691
937	0.0006423446691
938	0.0006423446691
939	0.0006423446691
940	0.0006423446691
941	0.0006423446691
942	0.0006423446691
943	0.0006423446691
944	0.0006423446691
945	0.0006423446691
946	0.0006423446691
947	0.000642342816
948	0.000642342816
949	0.000642342816
950	0.0006423358926
951	0.0006423358926
952	0.0006423358926
953	0.0006423358926
954	0.0006423419287
955	0.0006423419287
956	0.0006423419287
957	0.0006423403231
958	0.0006423403231
959	0.0006423326271
960	0.0006423326271
961	0.0006423326271
962	0.0006423326271
963	0.0006423266574
964	0.0006423266574
965	0.0006423266574
966	0.0006423266574
967	0.0006423266574
968	0.0006423266574
969	0.0006423266574
970	0.0006423266574
971	0.0006423266574
972	0.0006423266574
973	0.000642350355
974	0.000642350355
975	0.000642350355
976	0.000642350355
977	0.000642350355
978	0.000642350355
979	0.0006423486649
980	0.0006423486649
981	0.000642341144
982	0.000642341144
983	0.000642341144
984	0.000642341144
985	0.000642341144
986	0.0006423255408
987	0.0006423255408
988	0.0006423255408
989	0.0006423255408
990	0.0006423255408
991	0.0006423255408
992	0.0006423118449
993	0.0006423118449
994	0.0006423118449
995	0.0006423118449
996	0.0006423118449
997	0.0006423118449
998	0.0006423118449
999	0.0006423118449
